api,num
SetupDiGetClassDescriptionExW,10071
SetupDiGetClassDescriptionW,10072
SetupDiGetClassDevPropertySheetsW,10073
SetupDiGetClassDevsA,10074
SetupDiGetClassDevsExA,10075
SetupDiGetClassDevsExW,10076
SetupDiGetClassDevsW,10077
SetupDiGetClassImageIndex,10078
SetupDiGetClassImageList,10079
SetupDiGetClassImageListExA,10080
SetupDiGetClassImageListExW,10081
SetupDiGetClassInstallParamsA,10082
SetupDiGetClassInstallParamsW,10083
SetupDiGetClassPropertyW,10084
SetupDiGetClassRegistryPropertyA,10085
SetupDiGetClassRegistryPropertyW,10086
SetupDiGetCustomDevicePropertyA,10087
SetupDiGetDeviceInfoListClass,10088
SetupDiGetDeviceInfoListDetailA,10089
SetupDiGetDeviceInfoListDetailW,10090
SetupDiGetDeviceInstallParamsA,10091
SetupDiGetDeviceInstallParamsW,10092
SetupDiGetDeviceInstanceIdA,10093
SetupDiGetDeviceInstanceIdW,10094
SetupDiGetDeviceInterfaceAlias,10095
SetupDiGetDeviceInterfaceDetailA,10096
SetupDiGetDeviceInterfaceDetailW,10097
SetupDiGetDeviceInterfacePropertyW,10098
SetupDiGetDevicePropertyW,10099
SetupDiGetDeviceRegistryPropertyA,10100
SetupDiGetDeviceRegistryPropertyW,10101
SetupDiGetDriverInfoDetailA,10102
SetupDiGetDriverInfoDetailW,10103
SetupDiGetDriverInstallParamsA,10104
SetupDiGetDriverInstallParamsW,10105
SetupDiGetHwProfileFriendlyNameA,10106
SetupDiGetHwProfileFriendlyNameExA,10107
SetupDiGetHwProfileFriendlyNameExW,10108
SetupDiGetHwProfileListExA,10109
SetupDiGetINFClassA,10110
SetupDiGetINFClassW,10111
SetupDiGetSelectedDevice,10112
SetupDiGetSelectedDriverA,10113
SetupDiGetSelectedDriverW,10114
SetupDiInstallClassExA,10115
SetupDiInstallClassExW,10116
SetupDiInstallDevice,10117
SetupDiInstallDriverFiles,10118
SetupDiLoadClassIcon,10119
SetupDiOpenClassRegKey,10120
SetupDiOpenClassRegKeyExA,10121
SetupDiOpenClassRegKeyExW,10122
SetupDiOpenDevRegKey,10123
SetupDiOpenDeviceInfoA,10124
SetupDiOpenDeviceInfoW,10125
SetupDiOpenDeviceInterfaceRegKey,10126
SetupDiOpenDeviceInterfaceW,10127
SetupDiRegisterDeviceInfo,10128
SetupDiRemoveDevice,10129
SetupDiSelectBestCompatDrv,10130
SetupDiSelectOEMDrv,10131
SetupDiSetClassInstallParamsA,10132
SetupDiSetClassInstallParamsW,10133
SetupDiSetClassRegistryPropertyW,10134
SetupDiSetDeviceInstallParamsA,10135
SetupDiSetDeviceInstallParamsW,10136
SetupDiSetDeviceRegistryPropertyA,10137
SetupDiSetDeviceRegistryPropertyW,10138
SetupDiSetDriverInstallParamsW,10139
SetupDiSetSelectedDevice,10140
SetupDiSetSelectedDriverA,10141
SetupDiSetSelectedDriverW,10142
SetupDiUnremoveDevice,10143
SetupDuplicateDiskSpaceListW,10144
SetupFindFirstLineA,10145
SetupFindFirstLineW,10146
SetupFindNextLine,10147
SetupFindNextMatchLineA,10148
SetupFindNextMatchLineW,10149
SetupFreeSourceListA,10150
SetupFreeSourceListW,10151
SetupGetBinaryField,10152
SetupGetFieldCount,10153
SetupGetFileCompressionInfoA,10154
SetupGetFileCompressionInfoW,10155
SetupGetInfFileListA,10156
SetupGetInfFileListW,10157
SetupGetInfInformationA,10158
SetupGetInfInformationW,10159
SetupGetInfSections,10160
SetupGetIntField,10161
SetupGetLineByIndexA,10162
SetupGetLineCountA,10163
SetupGetLineCountW,10164
SetupGetLineTextA,10165
SetupGetLineTextW,10166
SetupGetMultiSzFieldA,10167
SetupGetSourceFileLocationA,10168
SetupGetSourceFileLocationW,10169
SetupGetSourceFileSizeA,10170
SetupGetSourceInfoW,10171
SetupGetStringFieldA,10172
SetupGetStringFieldW,10173
SetupGetTargetPathA,10174
SetupGetTargetPathW,10175
SetupInitDefaultQueueCallback,10176
SetupInitDefaultQueueCallbackEx,10177
SetupInstallFileExW,10178
SetupInstallFilesFromInfSectionW,10179
SetupInstallFromInfSectionA,10180
SetupInstallFromInfSectionW,10181
SetupInstallServicesFromInfSectionA,10182
SetupInstallServicesFromInfSectionExA,10183
SetupInstallServicesFromInfSectionW,10184
SetupIterateCabinetA,10185
SetupIterateCabinetW,10186
SetupLogErrorA,10187
SetupLogErrorW,10188
SetupLogFileA,10189
SetupLogFileW,10190
SetupOpen,10191
SetupOpenAppendInfFileW,10192
SetupOpenFileQueue,10193
SetupOpenInfFileA,10194
SetupOpenInfFileW,10195
SetupOpenLog,10196
SetupOpenMasterInf,10197
SetupPersistentIScsiVolumes,10198
SetupPromptForDiskA,10199
SetupPromptForDiskW,10200
SetupPromptReboot,10201
SetupQueryDrivesInDiskSpaceListW,10202
SetupQueryFileLogA,10203
SetupQueryFileLogW,10204
SetupQueryInfOriginalFileInformationW,10205
SetupQueryInfVersionInformationA,10206
SetupQueryInfVersionInformationW,10207
SetupQuerySourceListW,10208
SetupQuerySpaceRequiredOnDriveW,10209
SetupQueueCopySectionA,10210
SetupQueueCopySectionW,10211
SetupQueueCopyW,10212
SetupQueueDeleteA,10213
SetupQueueDeleteSectionA,10214
SetupQueueDeleteW,10215
SetupQueueRenameA,10216
SetupQueueRenameSectionW,10217
SetupRemoveFileLogEntryA,10218
SetupRemoveFileLogEntryW,10219
SetupRemoveFromDiskSpaceListA,10220
SetupRemoveFromSourceListA,10221
SetupRemoveFromSourceListW,10222
SetupRemoveInstallSectionFromDiskSpaceListA,10223
SetupRemoveInstallSectionFromDiskSpaceListW,10224
SetupRenameErrorA,10225
SetupRenameErrorW,10226
SetupScanFileQueueA,10227
SetupScanFileQueueW,10228
SetupSetDirectoryIdExW,10229
SetupSetDirectoryIdW,10230
SetupSetSourceListA,10231
SetupSetSourceListW,10232
SetupTermDefaultQueueCallback,10233
SetupTerminateFileLog,10234
SetupTouchpadStrike,10235
SetupUninstallNewlyCopiedInfs,10236
SetupUninstallOEMInfW,10237
SetupVerifyInfFileA,10238
SetupWriteTextLog,10239
SfcGetNextProtectedFile,10240
SfcIsFileProtected,10241
SfcIsKeyProtected,10242
SheChangeDirA,10243
SheChangeDirExW,10244
SheConvertPathW,10245
SheGetDirA,10246
SheGetDirExW,10247
SheRemoveQuotesW,10248
SheSetCurDrive,10249
ShellAboutA,10250
ShellAboutW,10251
ShellExecuteA,10252
ShellExecuteEx,10253
ShellExecuteExA,10254
ShellExecuteExW,10255
ShellExecuteW,10256
ShellHookProc,10257
ShellMessageBoxA,10258
ShellMessageBoxW,10259
ShipAssert,10260
ShipAssertMsgW,10261
ShouldUseNewAssertDialog,10262
ShowCaret,10263
ShowCertificate,10264
ShowConsoleCursor,10265
ShowCursor,10266
ShowHTMLDialog,10267
ShowHideMenuCtl,10268
ShowModalDialog,10269
ShowModelessHTMLDialog,10270
ShowOwnedPopups,10271
ShowPhoneNumberDialog,10272
ShowScrollBar,10273
ShowStartGlass,10274
ShowWindow,10275
ShowWindowAsync,10276
ShutdownBlockReasonCreate,10277
ShutdownBlockReasonDestroy,10278
ShutdownIas,10279
ShutdownLockAppHostServer,10280
ShutdownPlatformLibrary,10281
SigForPbCb,10282
SignError,10283
SignalChromeElf,10284
SignalInitializeCrashReporting,10285
SignalObjectAndWait,10286
SisCSFilesToBackupForLink,10287
SisFreeAllocatedMemory,10288
SisRestoredCommonStoreFile,10289
SisRestoredLink,10290
SizeofResource,10291
SkipLRBlk,10292
SkipPointerFrameMessages,10293
SkipRightBlk,10294
Sleep,10295
SleepConditionVariableCS,10296
SleepConditionVariableSRW,10297
SleepEx,10298
SnmpExtensionInit,10299
SnmpGetTimeout,10300
SnmpMgrClose,10301
SnmpMgrCtl,10302
SnmpMgrGetTrap,10303
SnmpMgrOpen,10304
SnmpMgrRequest,10305
SnmpSvcSetLogLevel,10306
SnmpSvcSetLogType,10307
SnmpTfxClose,10308
SnmpUtilAsnAnyFree,10309
SnmpUtilDbgPrint,10310
SnmpUtilMemAlloc,10311
SnmpUtilMemFree,10312
SnmpUtilMemReAlloc,10313
SnmpUtilOctetsCmp,10314
SnmpUtilOctetsFree,10315
SnmpUtilOctetsNCmp,10316
SnmpUtilOidCmp,10317
SnmpUtilOidCpy,10318
SnmpUtilOidFree,10319
SnmpUtilOidNCmp,10320
SnmpUtilPrintAsnAny,10321
SnmpUtilPrintOid,10322
SnmpUtilVarBindFree,10323
SnmpUtilVarBindListCpy,10324
SnmpUtilVarBindListFree,10325
Socksify,10326
SoftpubAuthenticode,10327
SoftpubCheckCert,10328
SoftpubCleanup,10329
SoftpubDefCertInit,10330
SoftpubDllRegisterServer,10331
SoftpubDllUnregisterServer,10332
SoftpubDumpStructure,10333
SoftpubFreeDefUsageCallData,10334
SoftpubInitialize,10335
SoftpubLoadDefUsageCallData,10336
SoftpubLoadMessage,10337
SoftpubLoadSignature,10338
SortAndRemoveDuplicateOIDs,10339
SpInitialize,10340
SpInstanceInit,10341
SpUserModeInitialize,10342
SpVerifySignature,10343
SpewAndLogActivate,10344
SpewOutputFunc,10345
SplDriverUnloadComplete,10346
SpoolerDevQueryPrintW,10347
SpoolerInit,10348
SpoolerPrinterEvent,10349
SqmAddToStreamV,10350
SqmCreateNewId,10351
SqmEndSession,10352
SqmGetSession,10353
SqmIsWindowsOptedIn,10354
SqmReadSharedMachineId,10355
SqmSet,10356
SqmSetAppId,10357
SqmSetBits,10358
SqmSetEnabled,10359
SqmSetMachineId,10360
SqmSetString,10361
SqmStartUpload,10362
SqmWaitForUploadComplete,10363
SqmWriteSharedMachineId,10364
SrAbort,10365
SrGenCharFromBits,10366
SrPattBrushEx,10367
SrResetContext,10368
SrSendPage,10369
SrStartPage,10370
SspiEncodeAuthIdentityAsStrings,10371
SspiEncodeStringsAsAuthIdentity,10372
SspiIsPromptingNeeded,10373
SspiPromptForCredentialsW,10374
StackWalk,10375
StackWalk64,10376
StartDocA,10377
StartDocDlgA,10378
StartDocDlgW,10379
StartDocPrinterA,10380
StartDocPrinterW,10381
StartDocW,10382
StartHook,10383
StartLockAppHostServer,10384
StartMaintenance,10385
StartMessagePump,10386
StartPage,10387
StartPagePrinter,10388
StartRouter,10389
StartServiceA,10390
StartServiceCtrlDispatcherA,10391
StartServiceCtrlDispatcherW,10392
StartServiceW,10393
StartThreadpoolIo,10394
StartTraceA,10395
StartTraceW,10396
StepToNextFrame,10397
StgConvertPropertyToVariant,10398
StgConvertVariantToProperty,10399
StgCreateDocfile,10400
StgCreateDocfileOnILockBytes,10401
StgCreatePropSetStg,10402
StgCreatePropStg,10403
StgCreateStorageEx,10404
StgGetIFillLockBytesOnFile,10405
StgGetIFillLockBytesOnILockBytes,10406
StgIsStorageFile,10407
StgIsStorageILockBytes,10408
StgOpenAsyncDocfileOnIFillLockBytes,10409
StgOpenPropStg,10410
StgOpenStorage,10411
StgOpenStorageEx,10412
StgOpenStorageOnHandle,10413
StgOpenStorageOnILockBytes,10414
StgPropertyLengthAsVariant,10415
StgSetTimes,10416
StiCreateInstance,10417
StopMaintenance,10418
StopTraceW,10419
StoreInitHandle,10420
StoreSetSearchSubTree,10421
StrAdd,10422
StrCSpnA,10423
StrCSpnIA,10424
StrCSpnIW,10425
StrCSpnW,10426
StrCatBuffA,10427
StrCatBuffW,10428
StrCatChainW,10429
StrCatW,10430
StrChrA,10431
StrChrIA,10432
StrChrIW,10433
StrChrNIW,10434
StrChrNW,10435
StrChrW,10436
StrCmpCW,10437
StrCmpICW,10438
StrCmpIW,10439
StrCmpLogicalW,10440
StrCmpNA,10441
StrCmpNIA,10442
StrCmpNIW,10443
StrCmpNW,10444
StrCmpW,10445
StrCpyNW,10446
StrCpyW,10447
StrDupA,10448
StrDupW,10449
StrFormatByteSize64A,10450
StrFormatByteSizeA,10451
StrFormatByteSizeW,10452
StrFormatKBSizeA,10453
StrFormatKBSizeW,10454
StrFromTimeIntervalA,10455
StrFromTimeIntervalW,10456
StrIsIntlEqualA,10457
StrIsIntlEqualW,10458
StrNCatA,10459
StrNCatW,10460
StrNCmpA,10461
StrNCmpIA,10462
StrNCmpIW,10463
StrNCmpW,10464
StrPBrkA,10465
StrPBrkW,10466
StrRChrA,10467
StrRChrIA,10468
StrRChrIW,10469
StrRChrW,10470
StrRStrA,10471
StrRStrIA,10472
StrRStrIW,10473
StrRStrW,10474
StrRetToBSTR,10475
StrRetToBufA,10476
StrRetToBufW,10477
StrRetToStrA,10478
StrRetToStrW,10479
StrSpnA,10480
StrSpnW,10481
StrStrA,10482
StrStrIA,10483
StrStrIW,10484
StrStrNIW,10485
StrStrNW,10486
StrStrW,10487
StrToID,10488
StrToInt64ExA,10489
StrToInt64ExW,10490
StrToIntA,10491
StrToIntExA,10492
StrToIntExW,10493
StrToIntW,10494
StrTrimA,10495
StrTrimW,10496
StretchBlt,10497
StretchDIBits,10498
StringFromCLSID,10499
StringFromGUID2,10500
StringFromIID,10501
StringToBinary,10502
StrokeAndFillPath,10503
StrokePath,10504
StrongNameCompareAssemblies,10505
StrongNameErrorInfo,10506
StrongNameFreeBuffer,10507
StrongNameGetPublicKey,10508
StrongNameKeyDelete,10509
StrongNameKeyGen,10510
StrongNameKeyGenEx,10511
StrongNameKeyInstall,10512
StrongNameSignatureGeneration,10513
StrongNameSignatureGenerationEx,10514
StrongNameSignatureSize,10515
StrongNameSignatureVerificationEx,10516
StrongNameTokenFromAssemblyEx,10517
StrongNameTokenFromPublicKey,10518
SubmitThreadpoolWork,10519
SubscribeBatteryUpdateNotification,10520
SubscribeFeatureStateChangeNotification,10521
SubtractRect,10522
SuspendThread,10523
SwapBuffers,10524
SwapMouseButton,10525
SwitchDesktop,10526
SwitchToFiber,10527
SwitchToThisWindow,10528
SwitchToThread,10529
SxTracerDebuggerBreak,10530
SxTracerGetThreadContextRetail,10531
SxTracerShouldTrackFailure,10532
SxsLookupClrGuid,10533
SymCleanup,10534
SymEnumSym,10535
SymEnumSymbols,10536
SymEnumTypes,10537
SymEnumTypesByName,10538
SymEnumerateModules,10539
SymEnumerateModules64,10540
SymEnumerateSymbols,10541
SymEnumerateSymbols64,10542
SymEnumerateSymbolsW,10543
SymEnumerateSymbolsW64,10544
SymFindFileInPath,10545
SymFromAddr,10546
SymFromAddrW,10547
SymFromName,10548
SymFunctionTableAccess,10549
SymFunctionTableAccess64,10550
SymGetFileLineOffsets64,10551
SymGetLineFromAddr,10552
SymGetLineFromAddr64,10553
SymGetLineFromName,10554
SymGetLineFromName64,10555
SymGetLineNext,10556
SymGetLineNext64,10557
SymGetLinePrev,10558
SymGetLinePrev64,10559
SymGetModuleBase,10560
SymGetModuleBase64,10561
SymGetModuleInfo,10562
SymGetModuleInfo64,10563
SymGetModuleInfoW,10564
SymGetModuleInfoW64,10565
SymGetOptions,10566
SymGetSearchPath,10567
SymGetSearchPathW,10568
SymGetSymFromAddr,10569
SymGetSymFromAddr64,10570
SymGetSymFromName,10571
SymGetSymFromName64,10572
SymGetSymNext64,10573
SymGetSymPrev64,10574
SymGetSymbolFileW,10575
SymGetTypeFromName,10576
SymGetTypeInfo,10577
SymInitialize,10578
SymInitializeW,10579
SymLoadModule,10580
SymLoadModule64,10581
SymLoadModuleEx,10582
SymLoadModuleExW,10583
SymMatchFileName,10584
SymMatchString,10585
SymRegisterCallback,10586
SymRegisterCallback64,10587
SymRegisterFunctionEntryCallback64,10588
SymSearch,10589
SymSetContext,10590
SymSetOptions,10591
SymSetSearchPath,10592
SymSetSearchPathW,10593
SymSetSymWithAddr64,10594
SymUnloadModule,10595
SymUnloadModule64,10596
SysAllocString,10597
SysAllocStringByteLen,10598
SysAllocStringLen,10599
SysFreeString,10600
SysReAllocString,10601
SysReAllocStringLen,10602
SysStr,10603
SysStringByteLen,10604
SysStringLen,10605
SysprepComplus,10606
SystemFunction001,10607
SystemFunction003,10608
SystemFunction004,10609
SystemFunction005,10610
SystemFunction006,10611
SystemFunction007,10612
SystemFunction008,10613
SystemFunction009,10614
SystemFunction011,10615
SystemFunction013,10616
SystemFunction014,10617
SystemFunction016,10618
SystemFunction018,10619
SystemFunction019,10620
SystemFunction022,10621
SystemFunction023,10622
SystemFunction024,10623
SystemFunction025,10624
SystemFunction026,10625
SystemFunction028,10626
SystemFunction029,10627
SystemFunction033,10628
SystemFunction036,10629
SystemFunction040,10630
SystemFunction041,10631
SystemParametersInfoA,10632
SystemParametersInfoW,10633
SystemTimeToFileTime,10634
SystemTimeToTzSpecificLocalTime,10635
SystemTimeToTzSpecificLocalTimeEx,10636
SystemTimeToVariantTime,10637
SzToWz,10638
SzToWzWithAlloc,10639
TABOffset,10640
TAPASLink,10641
TIFFClientOpen,10642
TIFFClientdata,10643
TIFFClose,10644
TIFFComputeStrip,10645
TIFFComputeTile,10646
TIFFCurrentDirectory,10647
TIFFCurrentTile,10648
TIFFDataWidth,10649
TIFFDefaultStripSize,10650
TIFFDefaultTileSize,10651
TIFFError,10652
TIFFFdOpen,10653
TIFFFieldDataType,10654
TIFFFieldName,10655
TIFFFieldPassCount,10656
TIFFFieldTag,10657
TIFFFieldWithName,10658
TIFFFieldWithTag,10659
TIFFFieldWriteCount,10660
TIFFFileName,10661
TIFFGetCloseProc,10662
TIFFGetField,10663
TIFFGetFieldDefaulted,10664
TIFFGetMapFileProc,10665
TIFFGetReadProc,10666
TIFFGetSeekProc,10667
TIFFGetSizeProc,10668
TIFFGetUnmapFileProc,10669
TIFFGetVersion,10670
TIFFGetWriteProc,10671
TIFFIsBigEndian,10672
TIFFIsCODECConfigured,10673
TIFFIsTiled,10674
TIFFNumberOfDirectories,10675
TIFFNumberOfStrips,10676
TIFFNumberOfTiles,10677
TIFFOpen,10678
TIFFPrintDirectory,10679
TIFFRasterScanlineSize,10680
TIFFReadDirectory,10681
TIFFReadEXIFDirectory,10682
TIFFReadEncodedStrip,10683
TIFFReadEncodedTile,10684
TIFFReadRGBAImageOriented,10685
TIFFReadRGBAStrip,10686
TIFFReadRGBATile,10687
TIFFReadRawStrip,10688
TIFFReadRawTile,10689
TIFFReadScanline,10690
TIFFReadTile,10691
TIFFReverseBits,10692
TIFFRewriteDirectory,10693
TIFFScanlineSize,10694
TIFFSetClientdata,10695
TIFFSetDirectory,10696
TIFFSetErrorHandler,10697
TIFFSetField,10698
TIFFSetFileName,10699
TIFFSetMode,10700
TIFFSetSubDirectory,10701
TIFFSetWarningHandler,10702
TIFFStripSize,10703
TIFFSwabArrayOfDouble,10704
TIFFSwabArrayOfLong,10705
TIFFSwabArrayOfLong8,10706
TIFFSwabArrayOfShort,10707
TIFFSwabLong,10708
TIFFSwabLong8,10709
TIFFSwabShort,10710
TIFFTileRowSize,10711
TIFFTileSize,10712
TIFFUnsetField,10713
TIFFVStripSize,10714
TIFFWarning,10715
TIFFWriteDirectory,10716
TIFFWriteEncodedStrip,10717
TIFFWriteEncodedTile,10718
TIFFWriteRawStrip,10719
TIFFWriteRawTile,10720
TIFFWriteScanline,10721
TIFFWriteTile,10722
TTDAttachGuestProcess,10723
TTDCloseGuestObject,10724
TTDCreateNonInteractiveWaitEventName,10725
TTDEnumerateTracingProcesses,10726
TTDExecutingInOneCore,10727
TTDGetExecutableNameFromCommandLine,10728
TTDGetLogFilenameFromGuestProcess,10729
TTDGetProcessImageName,10730
TTDGetTelemetryId,10731
TTDGetVersionedName,10732
TTDGuestObjectInfo,10733
TTDLaunchGuestProcess,10734
TTDSendMarkerToGuestProcess,10735
TTDSendMessageToGuestProcess,10736
TTDSetDebuggerImageFileExecutionOptions,10737
TTDWaitForGuestObjects,10738
TTIsEmbeddingEnabledForFacename,10739
TYPEOF,10740
TabbedTextOutA,10741
TabbedTextOutW,10742
TcAddFilter,10743
TcAddFlow,10744
TcDeleteFilter,10745
TcDeleteFlow,10746
TcSetFlowA,10747
TclFreeObj,10748
TdhEnumerateProviderFieldInformation,10749
TdhFormatProperty,10750
TdhGetAllEventsInformation,10751
TdhGetEventInformation,10752
TdhGetEventMapInformation,10753
TdhGetProperty,10754
TdhGetPropertyOffsetAndSize,10755
TdhGetPropertySize,10756
TdhLoadManifest,10757
TdhLoadManifestFromBinary,10758
TdhQueryProviderFieldInformation,10759
TdhUnloadManifest,10760
TdiCopyBufferToMdl,10761
TdiCopyMdlToBuffer,10762
TdiDeregisterPnPHandlers,10763
TdiMapUserRequest,10764
TdiOpenNetbiosAddress,10765
TdiRegisterPnPHandlers,10766
TerminateEnclave,10767
TerminateJobObject,10768
TerminateProcess,10769
TerminateThread,10770
TermsrvAppInstallMode,10771
TestApplyPatchToFileA,10772
TestApplyPatchToFileW,10773
TextOutA,10774
TextOutW,10775
Thread32First,10776
Thread32Next,10777
ThreadCloseProcess,10778
ThreadGetCurrentProcessId,10779
ThreadGetCurrentRunningRef,10780
ThreadImplOneTimeInit,10781
ThreadInMainThread,10782
ThreadInterlockedDecrement,10783
ThreadInterlockedExchange,10784
ThreadInterlockedExchangeAdd,10785
ThreadInterlockedExchangeAdd64,10786
ThreadInterlockedIncrement,10787
ThreadIsProcessActive,10788
ThreadOpenProcess,10789
ThreadSetPriority,10790
ThreadSleep,10791
Throttle,10792
ThunRTMain,10793
ThunkConnect32,10794
TileChildWindows,10795
TileWindows,10796
TlsAlloc,10797
TlsFree,10798
TlsGetValue,10799
TlsSetValue,10800
TmCancelPropagationRequest,10801
TmCommitComplete,10802
TmCommitEnlistment,10803
TmCommitTransaction,10804
TmCreateEnlistment,10805
TmCurrentTransaction,10806
TmDereferenceEnlistmentKey,10807
TmEnableCallbacks,10808
TmEndPropagationRequest,10809
TmFreezeTransactions,10810
TmGetTransactionId,10811
TmInitSystem,10812
TmInitSystemPhase2,10813
TmInitializeTransactionManager,10814
TmIsKTMCommitCoordinator,10815
TmIsTransactionActive,10816
TmPrePrepareComplete,10817
TmPrePrepareEnlistment,10818
TmPrepareComplete,10819
TmPrepareEnlistment,10820
TmPropagationComplete,10821
TmPropagationFailed,10822
TmReadOnlyEnlistment,10823
TmRecoverEnlistment,10824
TmRecoverResourceManager,10825
TmRecoverTransactionManager,10826
TmReferenceEnlistmentKey,10827
TmRenameTransactionManager,10828
TmRequestOutcomeEnlistment,10829
TmRollbackComplete,10830
TmRollbackEnlistment,10831
TmRollbackTransaction,10832
TmSetCurrentTransaction,10833
TmShutdownSystem,10834
TmSinglePhaseReject,10835
TmThawTransactions,10836
ToAscii,10837
ToAsciiEx,10838
ToUnicode,10839
ToUnicodeEx,10840
TogglePause,10841
Toolhelp32ReadProcessMemory,10842
ToplEdgeCreate,10843
ToplEdgeInit,10844
ToplHeapDestroy,10845
ToplHeapIsElementOf,10846
ToplPScheduleValid,10847
ToplSetAllocator,10848
TpAllocAlpcCompletion,10849
TpAllocIoCompletion,10850
TpAllocTimer,10851
TpAllocWait,10852
TpAllocWork,10853
TpCallbackMayRunLong,10854
TpPostWork,10855
TpReleaseAlpcCompletion,10856
TpReleaseIoCompletion,10857
TpReleasePool,10858
TpReleaseTimer,10859
TpReleaseWait,10860
TpReleaseWork,10861
TpSetTimer,10862
TpSetTimerEx,10863
TpSetWait,10864
TpSimpleTryPost,10865
TpStartAsyncIoOperation,10866
TpWaitForAlpcCompletion,10867
TpWaitForIoCompletion,10868
TpWaitForTimer,10869
TpWaitForWait,10870
TpWaitForWork,10871
TraceDebug2,10872
TraceDeregisterA,10873
TraceDeregisterExA,10874
TraceDeregisterW,10875
TraceDumpExA,10876
TraceDumpExW,10877
TraceEnabled,10878
TraceEvent,10879
TraceEventInstance,10880
TraceInitSystem,10881
TraceMessage,10882
TraceMessageVa,10883
TracePrintfA,10884
TracePrintfExA,10885
TracePrintfExW,10886
TracePrintfW,10887
TracePutsExA,10888
TraceRaiseEvent,10889
TraceRegisterExA,10890
TraceRegisterExW,10891
TraceSQLBindCol,10892
TraceSQLCancel,10893
TraceSQLConnect,10894
TraceSQLFetch,10895
TraceVprintfExA,10896
TraceVprintfExW,10897
TrackMouseEvent,10898
TrackPopupMenu,10899
TrackPopupMenuEx,10900
TransactNamedPipe,10901
TranslateAccelerator,10902
TranslateAcceleratorA,10903
TranslateAcceleratorW,10904
TranslateBitmapBits,10905
TranslateCharsetInfo,10906
TranslateError,10907
TranslateInfString,10908
TranslateMDISysAccel,10909
TranslateMessage,10910
TranslateMessageEx,10911
TranslateNameW,10912
TransmitCommChar,10913
TransmitFile,10914
TransparentBlt,10915
TreeResetNamedSecurityInfoA,10916
TrimVirtualBuffer,10917
TruncDecimal,10918
TruncStFromSz,10919
TrusteeAccessToObjectA,10920
TryAcquireSRWLockExclusive,10921
TryAcquireSRWLockShared,10922
TryEnterCriticalSection,10923
TryLegInterfaceFirst,10924
TrySubmitThreadpoolCallback,10925
TzSpecificLocalTimeToSystemTime,10926
TzSpecificLocalTimeToSystemTimeEx,10927
UMSEnterCSWraper,10928
UP,10929
URLDownloadToCacheFileA,10930
URLDownloadToCacheFileW,10931
URLDownloadToF,10932
URLDownloadToFileA,10933
URLDownloadToFileW,10934
URLOpenBlockingStreamW,10935
URLOpenStreamA,10936
USBFilterClone,10937
USBFilterGetFilterType,10938
USBFilterGetMatchingMethod,10939
USBFilterGetNum,10940
USBFilterGetString,10941
USBFilterHasAnySubstatialCriteria,10942
USBFilterInit,10943
USBFilterIsMethodNumeric,10944
USBFilterIsMethodString,10945
USBFilterIsNumericField,10946
USBFilterMatch,10947
USBFilterMatchDevice,10948
USBFilterSetFilterType,10949
USBFilterSetIgnore,10950
USBFilterSetNumExact,10951
USBFilterSetNumExpression,10952
USBFilterSetStringExact,10953
USBFilterSetStringPattern,10954
USBLibAddFilter,10955
USBLibGetDevices,10956
USBLibInit,10957
USBLibInterruptWaitChange,10958
USBLibRemoveFilter,10959
USBLibRunFilters,10960
USBLibTerm,10961
USBLibWaitChange,10962
UTF8Toisolat1,10963
UTRegister,10964
UTUnRegister,10965
UiaDisconnectProvider,10966
UiaRaiseAutomationPropertyChangedEvent,10967
UiaRaiseStructureChangedEvent,10968
UlibRealloc,10969
UmPlatformInitialize,10970
UnClipSubObj,10971
UnDecorateSymbolName,10972
UnHook,10973
UnInitAdbCmdServer,10974
UnInitProcessPriv,10975
UnInitThread,10976
UnInitializeManagedCode,10977
UnMapAndLoad,10978
UnMarshallLDAPToLDAPSynID,10979
UnRegisterTypeLib,10980
UnRegisterTypeLibForUser,10981
UnarcDir,10982
UnattendAddResults,10983
UnattendCtxBeginModify,10984
UnattendCtxCancelModify,10985
UnattendCtxCleanup,10986
UnattendCtxCommitModify,10987
UnattendCtxDeserializeWithResults,10988
UnattendCtxGetEnumValueByNode,10989
UnattendCtxGetFlagByNode,10990
UnattendCtxOpenNode,10991
UnattendCtxReplaceMatchedNodesWithText,10992
UnattendCtxSerialize,10993
UnattendCtxSerializeSettingsStream,10994
UnattendFindAnswerFileWithResults,10995
UnattendFindFileFromCmdLine,10996
UnattendFreeNode,10997
UnattendFreeResults,10998
UnattendMarkPassUsedInCtx,10999
UnhandledExceptionFilter,11000
UnhookWinEvent,11001
UnhookWindowsHook,11002
UnhookWindowsHookEx,11003
UnicodeToMB,11004
UnimodemWaitCommEventEx,11005
UninitLocalMsCtfMonitor,11006
UninitializeFlatSB,11007
UninstallApplication,11008
UninstallColorProfileA,11009
UninstallColorProfileW,11010
UninstallHook,11011
UnionRect,11012
UnloadGear,11013
UnloadImportDS,11014
UnloadKeyboardLayout,11015
UnloadNetworkFonts,11016
UnloadPerfCounterTextStringsW,11017
UnloadUserProfile,11018
UnlockFile,11019
UnlockFileEx,11020
UnlockServiceDatabase,11021
UnlockUrlCacheEntryFile,11022
UnlockWindowStation,11023
UnmapViewOfFile,11024
UnpackDDElParam,11025
UnrealizeObject,11026
UnregisterApplicationRestart,11027
UnregisterAspNet,11028
UnregisterClassA,11029
